lat,lng,name,type,grade
39.921831576159796,-75.1829564114473,GIRARD ACADEMIC MUSIC PROGRAM,DISTRICT,MIDDLE/HIGH
39.9245565246392,-75.17681046006491,STEPHEN GIRARD SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.0387049134426,-75.1452251593178,PHILADELPHIA HIGH SCHOOL FOR GIRLS,DISTRICT,HIGH SCHOOL
39.992554908740395,-75.2381330700406,SAMUEL GOMPERS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9514322380152,-75.1580562211964,FREIRE CHARTER SCHOOL,CHARTER,MIDDLE SCHOOL
39.9578909273953,-75.1663226360723,PHILADELPHIA PERFORMING ARTS CHARTER SCHOOL,CHARTER,MIDDLE/HIGH
40.0335546772673,-75.17623601067679,CAMELOT THERAPEUTIC DAY SCHOOL,DISTRICT,UNGRADED
39.9401978697975,-75.1619491496587,ACADEMY AT PALUMBO,DISTRICT,HIGH SCHOOL
39.9724860332449,-75.1302790687679,ALEXANDER ADAIRE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.997182351098,-75.183604961272,DR. ETHEL ALLEN SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.029845387429,-75.06191672252521,ETHAN ALLEN SCHOOL ,DISTRICT,ELEMENTARY/MIDDLE
39.98536630575121,-75.09728663616809,ALTERNATIVE MIDDLE YEARS AT JAMES MARTIN ,DISTRICT,MIDDLE SCHOOL
40.0310606321734,-75.21278673928721,ACADEMY FOR THE MIDDLE YEARS AT NORTHWEST,DISTRICT,MIDDLE SCHOOL
39.946726000326,-75.24571699986859,ADD B. ANDERSON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9418644651471,-75.17589862561759,CHESTER A. ARTHUR SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0826490029494,-74.9740810656763,ARTS ACADEMY AT BENJAMIN RUSH,DISTRICT,HIGH SCHOOL
39.9700252874485,-75.17407713125091,BACHE-MARTIN SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0920060281079,-75.0526308449662,BALDI SCHOOL,DISTRICT,MIDDLE SCHOOL
39.964374939761704,-75.2386037605873,JOHN BARRY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.020373609694,-75.1195495940986,CLARA BARTON SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9216831254994,-75.2338615779729,JOHN BARTRAM HIGH SCHOOL,DISTRICT,HIGH SCHOOL
40.0036406776715,-75.1481843568952,MARY M. BETHUNE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.985212970125204,-75.18293886988171,JAMES G. BLAINE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.972629098984605,-75.2151434499055,RUDOLPH BLANKENBURG SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.968050492237204,-75.1431779114975,WILLIAM W. BODINE HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.9146989996602,-75.17667400002091,F. AMEDEE BREGY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.000300819612896,-75.06660470962541,BRIDESBURG SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9866174799487,-75.127256740424,HENRY A. BROWN SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0434625873175,-75.02462520159641,JOSEPH H. BROWN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.952791181364205,-75.2435629997548,WILLIAM C. BRYANT SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0536310003,-75.1524810003661,BUILDING 21,DISTRICT,HIGH SCHOOL
40.038956999886395,-75.0841420000545,LAURA H. CARNELL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.975518740361,-75.2507744306294,LEWIS C. CASSIDY ACADEMICS PLUS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.927435000246,-75.2399109995978,JOSEPH W. CATHARINE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.017958178978795,-75.13502076955609,CAYUGA SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.0372850996777,-75.1507482501065,CENTRAL HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.9346369997854,-75.1704930003667,GEORGE W. CHILDS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0068189997667,-75.1297359997178,ROBERTO CLEMENTE SCHOOL,DISTRICT,MIDDLE SCHOOL
39.9405200004362,-75.2162889996761,BENJAMIN B. COMEGYS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.120964859453004,-75.0091087996044,WATSON COMLY SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9295920005011,-75.18179300014,DELAPLAINE MCDANIEL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.983051277898205,-75.1412486595634,WILLIAM MCKINLEY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9785869996672,-75.1647179997526,GENERAL GEORGE G. MEADE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0456069996094,-75.0442060000583,AUSTIN MEEHAN SCHOOL,DISTRICT,MIDDLE SCHOOL
39.9396621938909,-75.1509983238488,WILLIAM M. MEREDITH SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.013529959142794,-75.19160902535991,THOMAS MIFFLIN SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.936814270280706,-75.2232910001311,S. WEIR MITCHELL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9747321049644,-75.1359125504147,JOHN MOFFET SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.0491350004486,-75.07691200042059,J. HAMPTON MOORE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9754389995936,-75.1786600001118,ROBERT MORRIS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.029500987763704,-75.1295056341895,ANDREW J. MORRISON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.923666228150395,-75.22690402300941,THOMAS G. MORTON SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9445319905671,-75.2418442201685,MOTIVATION HIGH SCHOOL,DISTRICT,HIGH SCHOOL
40.00115988457829,-75.13555234034379,HONORABLE LUIS MUNOZ-MARIN SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9644359482415,-75.21581479344141,MIDDLE YEARS ALTERNATIVE SCHOOL,DISTRICT,MIDDLE SCHOOL
39.9366940002475,-75.15383000011141,GEORGE W. NEBINGER SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0556440899136,-75.0711835496196,NORTHEAST HIGH SCHOOL,DISTRICT,HIGH SCHOOL
40.0311012601713,-75.12087263396829,OLNEY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9741295737773,-75.254482769187,OVERBROOK EDUCATIONAL CENTER,DISTRICT,ELEMENTARY/MIDDLE
39.975254763890796,-75.2036036988725,HIGH SCHOOL OF THE FUTURE,DISTRICT,HIGH SCHOOL
40.071214298362,-75.1751743756385,HILL-FREEDMAN WORLD ACADEMY,DISTRICT,MIDDLE/HIGH
40.0549887736766,-75.0091080508417,THOMAS HOLME SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.00841312333979,-75.10225689012641,FRANCIS HOPKINSON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0591252651313,-75.194819995356,HENRY H. HOUSTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0413185655449,-75.1422093713412,JULIA W. HOWE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9874083788568,-75.1321278870912,WILLIAM H. HUNTER SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9346230003901,-75.1634809995532,ANDREW JACKSON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0747980046461,-75.20336828536409,JENKS ACADEMY FOR ARTS AND SCIENCES,DISTRICT,ELEMENTARY/MIDDLE
39.9187729997317,-75.1683669995238,ABRAM S. JENKS SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.012841219646894,-75.1110292100205,JUNIATA PARK ACADEMY,DISTRICT,ELEMENTARY/MIDDLE
39.9638575296874,-75.1481293493631,GENERAL PHILIP KEARNY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9803917298931,-75.1803268894624,WILLIAM D. KELLEY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0251082134133,-75.17242149354979,JOHN B. KELLY SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.005112619077,-75.1540634698108,KENDERTON ELEMENTARY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.977305713307295,-75.1334062072035,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,DISTRICT,HIGH SCHOOL
39.9847326185923,-75.1285104225718,KENSINGTON HEALTH SCIENCES ACADEMY,DISTRICT,HIGH SCHOOL
39.9844316050371,-75.12636908375559,KENSINGTON HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.920883179728705,-75.1605097359252,FRANCIS S. KEY SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.056462024960496,-75.16167785536359,MARTIN LUTHER KING HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.9300199997864,-75.1564659995204,ELIZA B. KIRKBRIDE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.982258059580204,-75.24584610932341,OVERBROOK SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9810280001367,-75.2385560002224,OVERBROOK HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.9630050104016,-75.1592864998634,PARKWAY CENTER CITY MIDDLE COLLEGE HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.964602642463205,-75.21580855472541,PARKWAY WEST HIGH SCHOOL,DISTRICT,HIGH SCHOOL
40.0564530955096,-75.1651703669058,PARKWAY NORTHWEST HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.9160950003144,-75.2367619993278,JOHN M. PATTERSON SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9986220304899,-75.1683170543481,THOMAS M. PEIRCE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9530989999409,-75.2081869999629,SADIE ALEXANDER SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9727083207381,-75.1271550438141,PENN TREATY HIGH SCHOOL,DISTRICT,MIDDLE/HIGH
40.0433940035014,-75.1507814774704,JOSEPH PENNELL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.0652550495601,-75.15894649056241,SAMUEL PENNYPACKER SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9078123231605,-75.2476230902229,PENROSE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9854080807839,-75.1544359419315,PHILADELPHIA MILITARY ACADEMY,DISTRICT,HIGH SCHOOL
39.961021589463,-75.1626440495439,PHILADELPHIA VIRTUAL ACADEMY,DISTRICT,MIDDLE/HIGH
40.060116000302294,-75.0271300001863,ROBERT B. POLLOCK SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.997177915513895,-75.1407362876249,POTTER-THOMAS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0171561242336,-75.0519777524597,TACONY ACADEMY CHARTER SCHOOL (HIGH SCHOOL),CHARTER,HIGH SCHOOL
40.0517474803904,-75.1476796206116,GENERAL LOUIS WAGNER SCHOOL,DISTRICT,MIDDLE SCHOOL
39.9649193905508,-75.1677006005967,LAURA W. WARING SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.1061889021234,-75.0264438820433,GEORGE WASHINGTON HIGH SCHOOL,DISTRICT,HIGH SCHOOL
40.0354790003559,-75.1179690005233,"GROVER WASHINGTON, JR. SCHOOL",DISTRICT,MIDDLE SCHOOL
39.9662060001425,-75.2111790003158,MARTHA WASHINGTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9962495452552,-75.1046199755251,JOHN H. WEBSTER SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.986500511555796,-75.1393219482426,JOHN WELSH SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9581100002233,-75.2196540004072,WEST PHILADELPHIA HIGH SCHOOL,DISTRICT,HIGH SCHOOL
40.113832000405395,-75.0056580001061,"MATHEMATICS, SCIENCE, AND TECHNOLOGY COMMUNITY CHARTER SCHOOL (MAST)",CHARTER,ELEMENTARY/MIDDLE/HIGH
39.9861681881833,-75.11288323787271,MEMPHIS STREET ACADEMY CHARTER SCHOOL AT J.P. JONES,CHARTER,MIDDLE SCHOOL
40.0114244169392,-75.1503548576602,MULTICULTURAL ACADEMY CHARTER SCHOOL,CHARTER,HIGH SCHOOL
40.0350700003237,-75.0241869994173,NEW FOUNDATIONS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
40.0556810001246,-75.07116799946509,NORTHEAST HIGH SCHOOL EOP,DISTRICT,HIGH SCHOOL
40.020359992596,-75.09472677694549,NORTHWOOD ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9582846090489,-75.14436445680231,OIC CADI,CONTRACTED,HIGH SCHOOL
40.0559490453277,-75.15647125520358,OMBUDSMAN NORTHWEST,CONTRACTED,HIGH SCHOOL
39.9225159098781,-75.2290849297002,ONE BRIGHT RAY - ELMWOOD CAMPUS,CONTRACTED,HIGH SCHOOL
39.9941802907534,-75.1380387298821,ONE BRIGHT RAY - FAIRHILL CAMPUS,CONTRACTED,HIGH SCHOOL
40.005280000429394,-75.10560096025,ONE BRIGHT RAY - SIMPSON CAMPUS,CONTRACTED,HIGH SCHOOL
39.994280609715794,-75.13614882967642,PAN AMERICAN ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
40.032021000139,-75.01968899987959,PENNYPACK HOUSE SCHOOL,DISTRICT,HIGH SCHOOL
40.095733370402996,-75.0576232526914,JOSEPH GREENBERG SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9522723404091,-75.1773920597576,ALBERT M. GREENFIELD SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.981140050871794,-75.1268052651981,HORATIO B. HACKETT SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9554380004194,-75.2355430002609,ANDREW HAMILTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0673722988134,-74.9891928924951,JOHN HANCOCK DEMONSTRATION SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0129169394876,-75.0745608096168,WARREN G. HARDING SCHOOL,DISTRICT,MIDDLE SCHOOL
39.9473651699919,-75.2305950800223,AVERY D. HARRINGTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.989245640073904,-75.1449778336078,JOHN F. HARTRANFT SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0462577099047,-75.1965877592889,CHARLES W. HENRY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9778519995755,-75.22972700036999,EDWARD HESTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9754650001837,-75.26632900052671,ROBERT E. LAMBERTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0623079436667,-75.2527465374053,LANKENAU HIGH SCHOOL,DISTRICT,HIGH SCHOOL
40.0206480001596,-75.05897600026279,HENRY W. LAWTON SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9545149995956,-75.2163470005439,HENRY C. LEA SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0440889970966,-75.0425259084579,ABRAHAM LINCOLN HIGH SCHOOL,DISTRICT,HIGH SCHOOL
40.037084130489,-75.189613639261,ANNA L. LINGELBACH SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9621847968885,-75.2124358341207,ALAIN LOCKE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.1140088382696,-75.0236378955366,WILLIAM H. LOESCHE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.0308530602314,-75.1520599505873,JAMES LOGAN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.940908229481,-75.2323731601081,WILLIAM C. LONGSTRETH SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0404986265546,-75.1288900618717,JAMES R. LOWELL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9727239996435,-75.14585399985991,JAMES R. LUDLOW SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0146703147194,-75.0874911598763,JOHN MARSHALL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.030180161725895,-75.1345624646199,THURGOOD MARSHALL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9924470150844,-75.1120827629408,JULES E. MASTBAUM AREA VOCATIONAL TECHNICAL HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.963450899886496,-75.16573278273201,JULIA R. MASTERMAN SCHOOL,DISTRICT,MIDDLE/HIGH
40.0393418782801,-75.0519203814907,MAYFAIR SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.944598132546794,-75.152366532041,GENERAL GEORGE A. MCCALL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.015177999505894,-75.1375739994297,ALEXANDER K. MCCLURE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.966549632801296,-75.1947652507936,MORTON MCMICHAEL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0814117201095,-75.1747000232622,JOHN F. MCCLOSKEY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9694921357831,-75.21057963383271,EXCEL MIDDLE YEARS ACADEMY,CONTRACTED,MIDDLE SCHOOL
40.0071999096149,-75.0824061901107,FIRST PHILADELPHIA PREPARATORY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
39.9589836872666,-75.1561225600225,FOLK ARTS-CULTURAL TREASURES CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9629032996421,-75.1593020014646,BEN FRANKLIN HIGH SCHOOL EOP,DISTRICT,HIGH SCHOOL
40.007337000264705,-75.0666110006274,FRANKLIN TOWNE CHARTER HIGH SCHOOL,CHARTER,HIGH SCHOOL
39.995515990391,-75.0747243393158,FRANKLIN TOWNE CHARTER ELEMENTARY SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9524728898904,-75.17442258950321,FREIRE CHARTER SCHOOL,CHARTER,MIDDLE/HIGH
39.9533269095201,-75.2268583300137,GLOBAL LEADERSHIP ACADEMY AT HUEY,CHARTER,ELEMENTARY/MIDDLE
39.9628357147828,-75.1666280688128,GATEWAY TO COLLEGE - COMMUNITY COLLEGE OF PHILADELPHIA,CONTRACTED,HIGH SCHOOL
39.9733595298884,-75.2154352004794,GLOBAL LEADERSHIP ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
40.0430940771111,-75.2339965194264,GREEN WOODS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.973207434909206,-75.2522655211722,HARAMBEE INSTITUTE OF SCIENCE AND TECHNOLOGY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.941562000234704,-75.22644699973809,MASTERY CHARTER SCHOOL AT HARDY WILLIAMS,CHARTER,ELEMENTARY/MIDDLE/HIGH
40.0494270004526,-75.1547169995902,IMHOTEP INSTITUTE CHARTER HIGH SCHOOL,CHARTER,HIGH SCHOOL
39.9449388777306,-75.1690056208506,INDEPENDENCE CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9373572697026,-75.22581476055059,INDEPENDENCE CHARTER SCHOOL WEST,CHARTER,ELEMENTARY SCHOOL
39.974994739212896,-75.2121763121233,INQUIRY CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
40.027482752961,-75.0440367105502,KEYSTONE ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9798733132881,-75.2212001734954,KIPP DUBOIS CHARTER SCHOOL,CHARTER,HIGH SCHOOL
39.9920380002474,-75.15803900060841,KIPP PHILADELPHIA CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9445319905671,-75.2418442201685,KIPP WEST PHILADELPHIA CHARTER SCHOOL,CHARTER,MIDDLE SCHOOL
39.9445319905671,-75.2418442201685,KIPP WEST PHILADELPHIA PREPARATORY CHARTER SCHOOL,CHARTER,MIDDLE SCHOOL
39.9638133696049,-75.14384945957501,LABORATORY CHARTER SCHOOL OF COMMUNICATION AND LANGUAGES,CHARTER,ELEMENTARY/MIDDLE
39.9942040000537,-75.1118419996082,LIGUORI ACADEMY-FORTIS,CONTRACTED,HIGH SCHOOL
40.0294118406759,-75.1384436842674,LINDLEY ACADEMY CHARTER @ BIRNEY,CHARTER,ELEMENTARY/MIDDLE
40.005757000077,-75.0941460000905,MARIANA BRACETTI ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
40.0078451714652,-75.068004616039,MARITIME ACADEMY CHARTER SCHOOL (MACHS),CHARTER,ELEMENTARY/MIDDLE/HIGH
40.0173533250449,-75.04461415341999,MAST COMMUNITY CHARTER SCHOOL II,CHARTER,ELEMENTARY SCHOOL
40.010932227551706,-75.1587214712667,MASTERY CHARTER SCHOOL AT CLEVELAND,CHARTER,ELEMENTARY/MIDDLE
39.995794591002294,-75.15064316588659,MASTERY CHARTER SCHOOL AT CLYMER,CHARTER,ELEMENTARY SCHOOL
40.0142103099922,-75.1560932326435,MASTERY CHARTER SCHOOL AT GRATZ,CHARTER,MIDDLE/HIGH
39.9488172192121,-75.2358135510795,MASTERY CHARTER SCHOOL AT HARRITY,CHARTER,ELEMENTARY/MIDDLE
39.9856077131825,-75.2312923026131,MASTERY CHARTER SCHOOL AT MANN,CHARTER,ELEMENTARY SCHOOL
40.0482079997674,-75.1614239994098,MASTERY CHARTER SCHOOL AT PASTORIUS,CHARTER,ELEMENTARY/MIDDLE
40.0321362513943,-75.1807087298016,MASTERY CHARTER SCHOOL AT PICKETT,CHARTER,MIDDLE/HIGH
39.9601485007694,-75.19364119318149,SAMUEL POWEL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.0477074202454,-75.1495605206067,PRINCE HALL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.00850399955,-75.1796089993787,A. PHILIP RANDOLPH CAREER AND TECHNICAL HIGH SCHOOL,DISTRICT,HIGH SCHOOL
